level,touches_h1,last_touch,days_not_returned
2216.0,4,2024-03-28 16:00:00+00:00,872.6
2217.0,3,2024-03-28 17:00:00+00:00,872.6
2218.0,3,2024-03-28 19:00:00+00:00,872.5
2219.0,4,2024-03-28 19:00:00+00:00,872.5
2220.0,5,2024-03-28 20:00:00+00:00,872.5
2221.0,5,2024-03-28 20:00:00+00:00,872.5
2222.0,5,2024-03-28 20:00:00+00:00,872.5
2223.0,3,2024-03-28 20:00:00+00:00,872.5
2224.0,2,2024-03-28 20:00:00+00:00,872.5
2225.0,2,2024-03-28 20:00:00+00:00,872.5
2226.0,1,2024-03-28 20:00:00+00:00,872.5
2227.0,1,2024-03-28 20:00:00+00:00,872.5
2228.0,1,2024-03-28 20:00:00+00:00,872.5
2229.0,2,2024-04-01 14:00:00+00:00,868.7
2230.0,2,2024-04-01 14:00:00+00:00,868.7
2231.0,2,2024-04-01 14:00:00+00:00,868.7
2232.0,2,2024-04-01 14:00:00+00:00,868.7
2233.0,2,2024-04-01 14:00:00+00:00,868.7
2234.0,3,2024-04-01 15:00:00+00:00,868.7
2235.0,4,2024-04-01 17:00:00+00:00,868.6
2236.0,6,2024-04-01 17:00:00+00:00,868.6
2237.0,5,2024-04-01 17:00:00+00:00,868.6
2238.0,6,2024-04-01 17:00:00+00:00,868.6
2239.0,8,2024-04-01 19:00:00+00:00,868.5
2240.0,8,2024-04-01 19:00:00+00:00,868.5
2241.0,7,2024-04-01 19:00:00+00:00,868.5
2242.0,6,2024-04-01 19:00:00+00:00,868.5
2243.0,7,2024-04-01 20:00:00+00:00,868.5
2244.0,7,2024-04-01 20:00:00+00:00,868.5
2245.0,6,2024-04-01 20:00:00+00:00,868.5
2246.0,7,2024-04-01 20:00:00+00:00,868.5
2247.0,8,2024-04-02 01:00:00+00:00,868.3
2248.0,9,2024-04-02 02:00:00+00:00,868.2
2249.0,11,2024-04-02 02:00:00+00:00,868.2
2250.0,12,2024-04-02 02:00:00+00:00,868.2
2251.0,13,2024-04-02 15:00:00+00:00,867.7
2252.0,13,2024-04-02 15:00:00+00:00,867.7
2253.0,14,2024-04-02 15:00:00+00:00,867.7
2254.0,13,2024-04-02 15:00:00+00:00,867.7
2255.0,16,2024-04-02 16:00:00+00:00,867.6
2256.0,16,2024-04-02 16:00:00+00:00,867.6
2257.0,17,2024-04-02 16:00:00+00:00,867.6
2258.0,16,2024-04-02 16:00:00+00:00,867.6
2259.0,16,2024-04-02 16:00:00+00:00,867.6
2260.0,16,2024-04-02 17:00:00+00:00,867.6
2261.0,15,2024-04-02 17:00:00+00:00,867.6
2262.0,12,2024-04-02 17:00:00+00:00,867.6
2263.0,9,2024-04-02 17:00:00+00:00,867.6
2264.0,7,2024-04-02 17:00:00+00:00,867.6
2265.0,6,2024-04-02 17:00:00+00:00,867.6
2266.0,6,2024-04-03 12:00:00+00:00,866.8
2267.0,3,2024-04-03 12:00:00+00:00,866.8
2268.0,5,2024-04-05 01:00:00+00:00,865.3
2269.0,6,2024-04-05 01:00:00+00:00,865.3
2270.0,8,2024-04-05 01:00:00+00:00,865.3
2271.0,11,2024-04-05 02:00:00+00:00,865.2
2272.0,12,2024-04-05 02:00:00+00:00,865.2
2273.0,11,2024-04-05 02:00:00+00:00,865.2
2274.0,11,2024-04-05 03:00:00+00:00,865.2
2275.0,9,2024-04-05 03:00:00+00:00,865.2
2276.0,9,2024-04-05 03:00:00+00:00,865.2
2277.0,10,2024-04-05 06:00:00+00:00,865.1
2278.0,13,2024-05-03 13:00:00+00:00,836.8
2279.0,12,2024-05-03 13:00:00+00:00,836.8
2280.0,13,2024-05-03 13:00:00+00:00,836.8
2281.0,18,2024-05-03 13:00:00+00:00,836.8
2282.0,19,2024-05-03 13:00:00+00:00,836.8
2283.0,21,2024-05-03 13:00:00+00:00,836.8
2284.0,23,2024-05-03 14:00:00+00:00,836.7
2285.0,25,2024-05-03 14:00:00+00:00,836.7
2286.0,23,2024-05-03 14:00:00+00:00,836.7
2287.0,30,2024-06-07 20:00:00+00:00,801.5
2288.0,32,2024-06-10 06:00:00+00:00,799.1
2289.0,31,2024-06-10 06:00:00+00:00,799.1
2290.0,34,2024-06-10 06:00:00+00:00,799.1
2291.0,38,2024-06-10 07:00:00+00:00,799.0
2292.0,39,2024-06-10 09:00:00+00:00,798.9
2293.0,44,2024-06-10 09:00:00+00:00,798.9
2294.0,45,2024-06-26 13:00:00+00:00,782.8
2295.0,46,2024-06-26 13:00:00+00:00,782.8
2296.0,52,2024-06-26 15:00:00+00:00,782.7
2297.0,58,2024-06-27 06:00:00+00:00,782.1
2298.0,65,2024-06-27 06:00:00+00:00,782.1
2299.0,73,2024-06-27 06:00:00+00:00,782.1
2300.0,72,2024-06-27 07:00:00+00:00,782.0
2301.0,70,2024-06-27 07:00:00+00:00,782.0
2302.0,76,2024-06-27 08:00:00+00:00,782.0
2303.0,72,2024-06-27 08:00:00+00:00,782.0
2304.0,66,2024-06-27 08:00:00+00:00,782.0
2305.0,59,2024-06-27 08:00:00+00:00,782.0
2306.0,62,2024-06-27 08:00:00+00:00,782.0
2307.0,67,2024-06-27 08:00:00+00:00,782.0
2308.0,73,2024-06-27 09:00:00+00:00,781.9
2309.0,74,2024-06-27 09:00:00+00:00,781.9
2310.0,83,2024-06-27 09:00:00+00:00,781.9
2311.0,85,2024-06-27 09:00:00+00:00,781.9
2312.0,87,2024-06-27 09:00:00+00:00,781.9
2313.0,106,2024-06-27 10:00:00+00:00,781.9
2314.0,115,2024-06-27 11:00:00+00:00,781.8
2315.0,112,2024-06-27 11:00:00+00:00,781.8
2316.0,117,2024-06-27 11:00:00+00:00,781.8
2317.0,114,2024-06-27 12:00:00+00:00,781.8
2318.0,109,2024-06-27 12:00:00+00:00,781.8
2319.0,113,2024-07-01 05:00:00+00:00,778.1
2320.0,119,2024-07-02 12:00:00+00:00,776.8
2321.0,127,2024-07-02 16:00:00+00:00,776.6
2322.0,133,2024-07-02 16:00:00+00:00,776.6
2323.0,139,2024-07-02 17:00:00+00:00,776.6
2324.0,151,2024-07-02 17:00:00+00:00,776.6
2325.0,171,2024-07-02 18:00:00+00:00,776.6
2326.0,176,2024-07-02 18:00:00+00:00,776.6
2327.0,181,2024-07-03 02:00:00+00:00,776.2
2328.0,188,2024-07-03 02:00:00+00:00,776.2
2329.0,179,2024-07-03 03:00:00+00:00,776.2
2330.0,175,2024-07-03 03:00:00+00:00,776.2
2331.0,154,2024-07-03 03:00:00+00:00,776.2
2332.0,152,2024-07-03 05:00:00+00:00,776.1
2333.0,155,2024-07-03 06:00:00+00:00,776.1
2334.0,148,2024-07-03 06:00:00+00:00,776.1
2335.0,137,2024-07-03 06:00:00+00:00,776.1
2336.0,133,2024-07-03 06:00:00+00:00,776.1
2337.0,135,2024-07-03 06:00:00+00:00,776.1
2338.0,130,2024-07-03 06:00:00+00:00,776.1
2339.0,121,2024-07-03 07:00:00+00:00,776.0
2340.0,117,2024-07-03 07:00:00+00:00,776.0
2341.0,114,2024-07-03 07:00:00+00:00,776.0
2342.0,115,2024-07-03 07:00:00+00:00,776.0
2343.0,127,2024-07-03 11:00:00+00:00,775.8
2344.0,128,2024-07-03 11:00:00+00:00,775.8
2345.0,119,2024-07-05 12:00:00+00:00,773.8
2346.0,107,2024-07-05 12:00:00+00:00,773.8
2347.0,96,2024-07-05 12:00:00+00:00,773.8
2348.0,83,2024-07-05 12:00:00+00:00,773.8
2349.0,82,2024-07-05 12:00:00+00:00,773.8
2350.0,76,2024-07-09 15:00:00+00:00,769.7
2351.0,75,2024-07-09 15:00:00+00:00,769.7
2352.0,80,2024-07-09 15:00:00+00:00,769.7
2353.0,83,2024-07-09 15:00:00+00:00,769.7
2354.0,88,2024-07-25 17:00:00+00:00,753.6
2355.0,100,2024-07-25 18:00:00+00:00,753.6
2356.0,113,2024-07-26 01:00:00+00:00,753.3
2357.0,116,2024-07-26 01:00:00+00:00,753.3
2358.0,118,2024-07-26 01:00:00+00:00,753.3
2359.0,124,2024-07-26 01:00:00+00:00,753.3
2360.0,108,2024-07-26 01:00:00+00:00,753.3
2361.0,99,2024-07-26 01:00:00+00:00,753.3
2362.0,95,2024-07-26 01:00:00+00:00,753.3
2363.0,102,2024-07-26 01:00:00+00:00,753.3
2364.0,100,2024-07-26 01:00:00+00:00,753.3
2365.0,86,2024-08-05 12:00:00+00:00,742.8
2366.0,75,2024-08-05 12:00:00+00:00,742.8
2367.0,76,2024-08-05 12:00:00+00:00,742.8
2368.0,75,2024-08-05 12:00:00+00:00,742.8
2369.0,73,2024-08-05 12:00:00+00:00,742.8
2370.0,78,2024-08-05 12:00:00+00:00,742.8
2371.0,82,2024-08-05 12:00:00+00:00,742.8
2372.0,94,2024-08-05 12:00:00+00:00,742.8
2373.0,97,2024-08-05 12:00:00+00:00,742.8
2374.0,96,2024-08-05 12:00:00+00:00,742.8
2375.0,92,2024-08-05 13:00:00+00:00,742.8
2376.0,79,2024-08-05 13:00:00+00:00,742.8
2377.0,87,2024-08-05 13:00:00+00:00,742.8
2378.0,89,2024-08-05 13:00:00+00:00,742.8
2379.0,95,2024-08-07 01:00:00+00:00,741.3
2380.0,92,2024-08-07 01:00:00+00:00,741.3
2381.0,100,2024-08-07 22:00:00+00:00,740.4
2382.0,105,2024-08-07 22:00:00+00:00,740.4
2383.0,114,2024-08-07 23:00:00+00:00,740.3
2384.0,113,2024-08-08 00:00:00+00:00,740.3
2385.0,110,2024-08-08 01:00:00+00:00,740.3
2386.0,113,2024-08-08 01:00:00+00:00,740.3
2387.0,113,2024-08-08 02:00:00+00:00,740.2
2388.0,102,2024-08-08 02:00:00+00:00,740.2
2389.0,102,2024-08-08 03:00:00+00:00,740.2
2390.0,104,2024-08-08 03:00:00+00:00,740.2
2391.0,95,2024-08-08 03:00:00+00:00,740.2
2392.0,85,2024-08-08 03:00:00+00:00,740.2
2393.0,85,2024-08-08 08:00:00+00:00,740.0
2394.0,80,2024-08-08 09:00:00+00:00,739.9
2395.0,74,2024-08-08 09:00:00+00:00,739.9
2396.0,72,2024-08-08 09:00:00+00:00,739.9
2397.0,64,2024-08-08 10:00:00+00:00,739.9
2398.0,68,2024-08-08 10:00:00+00:00,739.9
2399.0,67,2024-08-08 10:00:00+00:00,739.9
2400.0,64,2024-08-08 10:00:00+00:00,739.9
2401.0,51,2024-08-08 10:00:00+00:00,739.9
2402.0,51,2024-08-08 10:00:00+00:00,739.9
2403.0,53,2024-08-08 13:00:00+00:00,739.8
2404.0,63,2024-08-08 13:00:00+00:00,739.8
2405.0,67,2024-08-08 13:00:00+00:00,739.8
2406.0,73,2024-08-08 13:00:00+00:00,739.8
2407.0,76,2024-08-08 13:00:00+00:00,739.8
2408.0,77,2024-08-08 13:00:00+00:00,739.8
2409.0,73,2024-08-08 13:00:00+00:00,739.8
2410.0,69,2024-08-08 14:00:00+00:00,739.7
2411.0,69,2024-08-08 14:00:00+00:00,739.7
2412.0,72,2024-08-08 15:00:00+00:00,739.7
2413.0,70,2024-08-08 15:00:00+00:00,739.7
2414.0,71,2024-08-08 15:00:00+00:00,739.7
2415.0,76,2024-08-08 15:00:00+00:00,739.7
2416.0,67,2024-08-08 17:00:00+00:00,739.6
2417.0,65,2024-08-09 06:00:00+00:00,739.1
2418.0,62,2024-08-09 06:00:00+00:00,739.1
2419.0,58,2024-08-09 06:00:00+00:00,739.1
2420.0,59,2024-08-09 06:00:00+00:00,739.1
2421.0,68,2024-08-09 13:00:00+00:00,738.8
2422.0,67,2024-08-09 13:00:00+00:00,738.8
2423.0,66,2024-08-09 13:00:00+00:00,738.8
2424.0,59,2024-08-12 02:00:00+00:00,736.2
2425.0,55,2024-08-12 02:00:00+00:00,736.2
2426.0,59,2024-08-12 03:00:00+00:00,736.2
2427.0,60,2024-08-12 03:00:00+00:00,736.2
2428.0,57,2024-08-12 03:00:00+00:00,736.2
2429.0,56,2024-08-12 04:00:00+00:00,736.1
2430.0,50,2024-08-12 05:00:00+00:00,736.1
2431.0,46,2024-08-12 05:00:00+00:00,736.1
2432.0,41,2024-08-12 05:00:00+00:00,736.1
2433.0,41,2024-08-15 13:00:00+00:00,732.8
2434.0,38,2024-08-15 13:00:00+00:00,732.8
2435.0,39,2024-08-15 13:00:00+00:00,732.8
2436.0,39,2024-08-15 13:00:00+00:00,732.8
2437.0,39,2024-08-15 13:00:00+00:00,732.8
2438.0,36,2024-08-15 13:00:00+00:00,732.8
2439.0,35,2024-08-15 13:00:00+00:00,732.8
2440.0,37,2024-08-15 13:00:00+00:00,732.8
2441.0,42,2024-08-15 13:00:00+00:00,732.8
2442.0,44,2024-08-15 13:00:00+00:00,732.8
2443.0,43,2024-08-15 13:00:00+00:00,732.8
2444.0,43,2024-08-15 13:00:00+00:00,732.8
2445.0,43,2024-08-15 14:00:00+00:00,732.7
2446.0,35,2024-08-15 14:00:00+00:00,732.7
2447.0,38,2024-08-15 14:00:00+00:00,732.7
2448.0,35,2024-08-15 14:00:00+00:00,732.7
2449.0,30,2024-08-15 14:00:00+00:00,732.7
2450.0,28,2024-08-15 14:00:00+00:00,732.7
2451.0,29,2024-08-16 03:00:00+00:00,732.2
2452.0,33,2024-08-16 07:00:00+00:00,732.0
2453.0,33,2024-08-16 07:00:00+00:00,732.0
2454.0,34,2024-08-16 07:00:00+00:00,732.0
2455.0,38,2024-08-16 07:00:00+00:00,732.0
2456.0,40,2024-08-16 07:00:00+00:00,732.0
2457.0,37,2024-08-16 07:00:00+00:00,732.0
2458.0,39,2024-08-16 07:00:00+00:00,732.0
2459.0,39,2024-08-16 07:00:00+00:00,732.0
2460.0,37,2024-08-16 08:00:00+00:00,732.0
2461.0,42,2024-08-16 08:00:00+00:00,732.0
2462.0,48,2024-08-16 09:00:00+00:00,731.9
2463.0,51,2024-08-16 10:00:00+00:00,731.9
2464.0,53,2024-08-16 10:00:00+00:00,731.9
2465.0,51,2024-08-16 11:00:00+00:00,731.8
2466.0,48,2024-08-16 11:00:00+00:00,731.8
2467.0,45,2024-08-16 11:00:00+00:00,731.8
2468.0,42,2024-08-16 11:00:00+00:00,731.8
2469.0,37,2024-08-16 11:00:00+00:00,731.8
2470.0,33,2024-08-16 11:00:00+00:00,731.8
2471.0,36,2024-08-22 14:00:00+00:00,725.7
2472.0,38,2024-09-04 09:00:00+00:00,712.9
2473.0,34,2024-09-04 09:00:00+00:00,712.9
2474.0,28,2024-09-04 09:00:00+00:00,712.9
2475.0,23,2024-09-04 09:00:00+00:00,712.9
2476.0,19,2024-09-04 09:00:00+00:00,712.9
2477.0,15,2024-09-04 09:00:00+00:00,712.9
2478.0,16,2024-09-04 09:00:00+00:00,712.9
2479.0,15,2024-09-04 09:00:00+00:00,712.9
2480.0,16,2024-09-04 09:00:00+00:00,712.9
2481.0,16,2024-09-04 09:00:00+00:00,712.9
2482.0,18,2024-09-04 10:00:00+00:00,712.9
2483.0,20,2024-09-04 13:00:00+00:00,712.8
2484.0,18,2024-09-04 13:00:00+00:00,712.8
2485.0,17,2024-09-04 13:00:00+00:00,712.8
2486.0,22,2024-09-09 06:00:00+00:00,708.1
2487.0,26,2024-09-09 06:00:00+00:00,708.1
2488.0,28,2024-09-09 06:00:00+00:00,708.1
2489.0,29,2024-09-09 07:00:00+00:00,708.0
2490.0,32,2024-09-09 08:00:00+00:00,708.0
2491.0,32,2024-09-09 08:00:00+00:00,708.0
2492.0,34,2024-09-09 08:00:00+00:00,708.0
2493.0,46,2024-09-09 09:00:00+00:00,707.9
2494.0,58,2024-09-09 15:00:00+00:00,707.7
2495.0,61,2024-09-09 15:00:00+00:00,707.7
2496.0,55,2024-09-09 15:00:00+00:00,707.7
2497.0,55,2024-09-09 15:00:00+00:00,707.7
2498.0,58,2024-09-09 15:00:00+00:00,707.7
2499.0,55,2024-09-09 15:00:00+00:00,707.7
2500.0,63,2024-09-09 18:00:00+00:00,707.6
2501.0,74,2024-09-11 14:00:00+00:00,705.7
2502.0,78,2024-09-11 14:00:00+00:00,705.7
2503.0,78,2024-09-11 14:00:00+00:00,705.7
2504.0,88,2024-09-11 14:00:00+00:00,705.7
2505.0,78,2024-09-11 14:00:00+00:00,705.7
2506.0,76,2024-09-11 14:00:00+00:00,705.7
2507.0,69,2024-09-11 14:00:00+00:00,705.7
2508.0,69,2024-09-11 14:00:00+00:00,705.7
2509.0,70,2024-09-11 15:00:00+00:00,705.7
2510.0,66,2024-09-11 19:00:00+00:00,705.5
2511.0,63,2024-09-12 02:00:00+00:00,705.2
2512.0,69,2024-09-12 02:00:00+00:00,705.2
2513.0,79,2024-09-12 11:00:00+00:00,704.8
2514.0,83,2024-09-12 11:00:00+00:00,704.8
2515.0,88,2024-09-12 11:00:00+00:00,704.8
2516.0,85,2024-09-12 11:00:00+00:00,704.8
2517.0,83,2024-09-12 11:00:00+00:00,704.8
2518.0,72,2024-09-12 11:00:00+00:00,704.8
2519.0,63,2024-09-12 12:00:00+00:00,704.8
2520.0,47,2024-09-12 12:00:00+00:00,704.8
2521.0,45,2024-09-12 12:00:00+00:00,704.8
2522.0,40,2024-09-12 12:00:00+00:00,704.8
2523.0,40,2024-09-12 13:00:00+00:00,704.8
2524.0,38,2024-09-12 13:00:00+00:00,704.8
2525.0,29,2024-09-12 13:00:00+00:00,704.8
2526.0,21,2024-09-12 13:00:00+00:00,704.8
2527.0,13,2024-09-12 13:00:00+00:00,704.8
2528.0,9,2024-09-12 13:00:00+00:00,704.8
2529.0,8,2024-09-12 13:00:00+00:00,704.8
2530.0,4,2024-09-12 13:00:00+00:00,704.8
2531.0,3,2024-09-12 13:00:00+00:00,704.8
2532.0,2,2024-09-12 13:00:00+00:00,704.8
2533.0,2,2024-09-12 13:00:00+00:00,704.8
2534.0,2,2024-09-12 13:00:00+00:00,704.8
2535.0,2,2024-09-12 13:00:00+00:00,704.8
2536.0,1,2024-09-12 13:00:00+00:00,704.8
2537.0,2,2024-11-14 09:00:00+00:00,641.9
2538.0,2,2024-11-14 09:00:00+00:00,641.9
2539.0,2,2024-11-14 09:00:00+00:00,641.9
2540.0,3,2024-11-14 10:00:00+00:00,641.9
2541.0,3,2024-11-14 10:00:00+00:00,641.9
2542.0,4,2024-11-14 10:00:00+00:00,641.9
2543.0,4,2024-11-14 10:00:00+00:00,641.9
2544.0,4,2024-11-14 10:00:00+00:00,641.9
2545.0,5,2024-11-14 10:00:00+00:00,641.9
2546.0,6,2024-11-14 11:00:00+00:00,641.8
2547.0,7,2024-11-14 11:00:00+00:00,641.8
2548.0,7,2024-11-14 11:00:00+00:00,641.8
2549.0,8,2024-11-14 11:00:00+00:00,641.8
2550.0,8,2024-11-14 11:00:00+00:00,641.8
2551.0,12,2024-11-14 12:00:00+00:00,641.8
2552.0,13,2024-11-14 13:00:00+00:00,641.8
2553.0,14,2024-11-14 13:00:00+00:00,641.8
2554.0,13,2024-11-14 13:00:00+00:00,641.8
2555.0,15,2024-11-15 06:00:00+00:00,641.1
2556.0,16,2024-11-15 06:00:00+00:00,641.1
2557.0,20,2024-11-15 06:00:00+00:00,641.1
2558.0,21,2024-11-15 06:00:00+00:00,641.1
2559.0,18,2024-11-15 06:00:00+00:00,641.1
2560.0,21,2024-11-15 20:00:00+00:00,640.5
2561.0,20,2024-11-15 20:00:00+00:00,640.5
2562.0,27,2024-11-15 21:00:00+00:00,640.4
2563.0,28,2024-11-15 21:00:00+00:00,640.4
2564.0,32,2024-11-15 19:00:00+00:00,640.5
2565.0,34,2024-11-15 19:00:00+00:00,640.5
2566.0,34,2024-11-15 19:00:00+00:00,640.5
2567.0,39,2024-11-15 19:00:00+00:00,640.5
2568.0,44,2024-11-15 19:00:00+00:00,640.5
2569.0,47,2024-11-17 23:00:00+00:00,638.3
2570.0,50,2024-11-18 00:00:00+00:00,638.3
2571.0,45,2024-11-18 00:00:00+00:00,638.3
2572.0,39,2024-11-18 00:00:00+00:00,638.3
2573.0,41,2024-11-18 00:00:00+00:00,638.3
2574.0,44,2024-11-18 00:00:00+00:00,638.3
2575.0,39,2024-11-18 00:00:00+00:00,638.3
2576.0,35,2024-11-18 00:00:00+00:00,638.3
2577.0,30,2024-11-18 01:00:00+00:00,638.3
2578.0,31,2024-11-18 01:00:00+00:00,638.3
2579.0,33,2024-11-18 01:00:00+00:00,638.3
2580.0,37,2024-11-18 01:00:00+00:00,638.3
2581.0,39,2024-11-18 06:00:00+00:00,638.1
2582.0,41,2024-11-18 07:00:00+00:00,638.0
2583.0,36,2024-11-18 08:00:00+00:00,638.0
2584.0,34,2024-12-18 23:00:00+00:00,607.3
2585.0,31,2024-12-18 23:00:00+00:00,607.3
2586.0,32,2024-12-18 23:00:00+00:00,607.3
2587.0,31,2024-12-19 15:00:00+00:00,606.7
2588.0,34,2024-12-19 16:00:00+00:00,606.6
2589.0,29,2024-12-19 16:00:00+00:00,606.6
2590.0,25,2024-12-20 01:00:00+00:00,606.3
2591.0,29,2024-12-20 01:00:00+00:00,606.3
2592.0,30,2024-12-20 01:00:00+00:00,606.3
2593.0,29,2024-12-20 01:00:00+00:00,606.3
2594.0,30,2024-12-20 01:00:00+00:00,606.3
2595.0,28,2024-12-20 01:00:00+00:00,606.3
2596.0,26,2024-12-20 03:00:00+00:00,606.2
2597.0,29,2024-12-30 16:00:00+00:00,595.6
2598.0,31,2024-12-30 16:00:00+00:00,595.6
2599.0,33,2024-12-30 16:00:00+00:00,595.6
2600.0,31,2024-12-30 17:00:00+00:00,595.6
2601.0,27,2024-12-30 17:00:00+00:00,595.6
2602.0,24,2024-12-30 17:00:00+00:00,595.6
2603.0,29,2024-12-31 05:00:00+00:00,595.1
2604.0,37,2024-12-31 06:00:00+00:00,595.1
2605.0,45,2024-12-31 06:00:00+00:00,595.1
2606.0,55,2024-12-31 13:00:00+00:00,594.8
2607.0,65,2024-12-31 13:00:00+00:00,594.8
2608.0,65,2024-12-31 13:00:00+00:00,594.8
2609.0,66,2024-12-31 13:00:00+00:00,594.8
2610.0,70,2024-12-31 13:00:00+00:00,594.8
2611.0,76,2024-12-31 13:00:00+00:00,594.8
2612.0,78,2024-12-31 14:00:00+00:00,594.7
2613.0,78,2024-12-31 15:00:00+00:00,594.7
2614.0,82,2024-12-31 15:00:00+00:00,594.7
2615.0,85,2025-01-06 14:00:00+00:00,588.7
2616.0,94,2025-01-06 14:00:00+00:00,588.7
2617.0,90,2025-01-06 14:00:00+00:00,588.7
2618.0,82,2025-01-06 14:00:00+00:00,588.7
2619.0,82,2025-01-06 14:00:00+00:00,588.7
2620.0,80,2025-01-06 14:00:00+00:00,588.7
2621.0,84,2025-01-06 14:00:00+00:00,588.7
2622.0,92,2025-01-06 14:00:00+00:00,588.7
2623.0,101,2025-01-06 14:00:00+00:00,588.7
2624.0,106,2025-01-06 14:00:00+00:00,588.7
2625.0,110,2025-01-06 14:00:00+00:00,588.7
2626.0,121,2025-01-06 14:00:00+00:00,588.7
2627.0,118,2025-01-06 14:00:00+00:00,588.7
2628.0,108,2025-01-06 14:00:00+00:00,588.7
2629.0,102,2025-01-06 14:00:00+00:00,588.7
2630.0,95,2025-01-06 15:00:00+00:00,588.7
2631.0,95,2025-01-06 15:00:00+00:00,588.7
2632.0,98,2025-01-06 15:00:00+00:00,588.7
2633.0,107,2025-01-07 00:00:00+00:00,588.3
2634.0,105,2025-01-07 00:00:00+00:00,588.3
2635.0,113,2025-01-07 01:00:00+00:00,588.3
2636.0,119,2025-01-07 01:00:00+00:00,588.3
2637.0,123,2025-01-07 02:00:00+00:00,588.2
2638.0,131,2025-01-07 05:00:00+00:00,588.1
2639.0,135,2025-01-07 07:00:00+00:00,588.0
2640.0,135,2025-01-07 07:00:00+00:00,588.0
2641.0,137,2025-01-07 09:00:00+00:00,587.9
2642.0,140,2025-01-07 15:00:00+00:00,587.7
2643.0,140,2025-01-07 15:00:00+00:00,587.7
2644.0,159,2025-01-07 15:00:00+00:00,587.7
2645.0,153,2025-01-07 15:00:00+00:00,587.7
2646.0,161,2025-01-08 12:00:00+00:00,586.8
2647.0,164,2025-01-08 12:00:00+00:00,586.8
2648.0,164,2025-01-08 12:00:00+00:00,586.8
2649.0,167,2025-01-08 12:00:00+00:00,586.8
2650.0,160,2025-01-08 17:00:00+00:00,586.6
2651.0,143,2025-01-08 17:00:00+00:00,586.6
2652.0,147,2025-01-08 18:00:00+00:00,586.6
2653.0,138,2025-01-08 18:00:00+00:00,586.6
2654.0,131,2025-01-08 19:00:00+00:00,586.5
2655.0,136,2025-01-08 19:00:00+00:00,586.5
2656.0,127,2025-01-09 04:00:00+00:00,586.1
2657.0,137,2025-01-13 19:00:00+00:00,581.5
2658.0,147,2025-01-13 19:00:00+00:00,581.5
2659.0,151,2025-01-13 20:00:00+00:00,581.5
2660.0,154,2025-01-14 14:00:00+00:00,580.7
2661.0,138,2025-01-14 14:00:00+00:00,580.7
2662.0,139,2025-01-14 14:00:00+00:00,580.7
2663.0,125,2025-01-14 14:00:00+00:00,580.7
2664.0,118,2025-01-14 14:00:00+00:00,580.7
2665.0,106,2025-01-14 14:00:00+00:00,580.7
2666.0,104,2025-01-14 15:00:00+00:00,580.7
2667.0,99,2025-01-14 18:00:00+00:00,580.6
2668.0,106,2025-01-14 18:00:00+00:00,580.6
2669.0,116,2025-01-14 18:00:00+00:00,580.6
2670.0,112,2025-01-15 02:00:00+00:00,580.2
2671.0,97,2025-01-15 02:00:00+00:00,580.2
2672.0,81,2025-01-15 02:00:00+00:00,580.2
2673.0,74,2025-01-15 03:00:00+00:00,580.2
2674.0,70,2025-01-15 03:00:00+00:00,580.2
2675.0,60,2025-01-15 05:00:00+00:00,580.1
2676.0,50,2025-01-15 05:00:00+00:00,580.1
2677.0,47,2025-01-15 16:00:00+00:00,579.6
2678.0,45,2025-01-15 16:00:00+00:00,579.6
2679.0,45,2025-01-15 16:00:00+00:00,579.6
2680.0,49,2025-01-15 16:00:00+00:00,579.6
2681.0,52,2025-01-15 16:00:00+00:00,579.6
2682.0,53,2025-01-15 16:00:00+00:00,579.6
2683.0,58,2025-01-15 16:00:00+00:00,579.6
2684.0,57,2025-01-15 16:00:00+00:00,579.6
2685.0,65,2025-01-15 16:00:00+00:00,579.6
2686.0,64,2025-01-15 16:00:00+00:00,579.6
2687.0,66,2025-01-15 16:00:00+00:00,579.6
2688.0,65,2025-01-15 16:00:00+00:00,579.6
2689.0,57,2025-01-15 17:00:00+00:00,579.6
2690.0,56,2025-01-20 01:00:00+00:00,575.3
2691.0,53,2025-01-20 01:00:00+00:00,575.3
2692.0,52,2025-01-20 01:00:00+00:00,575.3
2693.0,57,2025-01-20 01:00:00+00:00,575.3
2694.0,60,2025-01-20 02:00:00+00:00,575.2
2695.0,61,2025-01-20 02:00:00+00:00,575.2
2696.0,55,2025-01-20 02:00:00+00:00,575.2
2697.0,49,2025-01-20 02:00:00+00:00,575.2
2698.0,43,2025-01-20 03:00:00+00:00,575.2
2699.0,35,2025-01-20 03:00:00+00:00,575.2
2700.0,33,2025-01-20 03:00:00+00:00,575.2
2701.0,32,2025-01-20 03:00:00+00:00,575.2
2702.0,33,2025-01-20 13:00:00+00:00,574.8
2703.0,40,2025-01-21 00:00:00+00:00,574.3
2704.0,46,2025-01-21 01:00:00+00:00,574.3
2705.0,48,2025-01-21 01:00:00+00:00,574.3
2706.0,55,2025-01-21 01:00:00+00:00,574.3
2707.0,57,2025-01-21 01:00:00+00:00,574.3
2708.0,55,2025-01-21 01:00:00+00:00,574.3
2709.0,49,2025-01-21 01:00:00+00:00,574.3
2710.0,53,2025-01-21 01:00:00+00:00,574.3
2711.0,52,2025-01-21 01:00:00+00:00,574.3
2712.0,38,2025-01-21 01:00:00+00:00,574.3
2713.0,37,2025-01-21 01:00:00+00:00,574.3
2714.0,39,2025-01-21 01:00:00+00:00,574.3
